Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28
53,4,2,0,79930,4795,72,792,86,740,67,51,17,1,1753,3,5,8,17,"0,176470588",2,0,0,0,0,0,0,0
39,4,1,1,34320,4238,66,4,1,9,3,0,0,1,17,1,0,2,4,"0,25",8,0,0,0,0,0,0,0
59,1,0,2,37070,4571,30,231,7,137,4,15,39,9,433,5,1,8,23,"0,217391304",7,0,0,0,0,0,0,1
63,2,3,1,81975,4645,2,983,76,184,180,138,27,1,1588,6,3,4,14,"0,428571429",7,0,0,0,0,1,0,0
54,1,1,1,38590,4515,65,3,1,8,4,3,3,1,22,1,0,2,4,"0,25",8,0,0,0,0,0,0,0
74,1,0,0,15033,4179,37,0,4,5,6,0,4,1,19,1,0,3,5,"0,2",3,0,0,0,0,0,0,0
60,4,2,1,62745,4568,89,562,21,464,28,10,32,3,1117,7,8,11,29,"0,24137931",5,0,0,0,0,0,0,0
50,2,2,1,22212,4307,49,5,9,20,6,8,21,2,69,2,0,4,8,"0,25",6,0,0,0,0,0,0,0
43,3,1,1,23661,4312,46,18,0,4,0,0,1,1,23,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
67,4,0,1,79761,4373,32,415,5,124,15,35,11,1,605,5,2,11,19,"0,263157895",3,0,0,0,0,0,0,0
52,1,0,1,7500,4290,54,5,3,10,12,7,20,4,57,3,1,3,11,"0,272727273",7,0,0,0,0,0,0,0
132,2,0,1,60182,4148,23,8,0,5,7,0,2,1,22,1,0,2,4,"0,25",4,0,0,0,0,0,0,0
57,1,4,0,73455,4349,98,901,61,757,186,163,20,1,2088,6,5,10,22,"0,272727273",3,0,0,0,1,0,0,0
67,1,1,1,64961,4658,97,382,114,276,75,124,38,2,1009,6,4,4,16,"0,375",3,0,0,0,0,0,0,0
54,1,0,1,22804,4438,75,14,1,7,2,1,1,1,26,2,0,2,5,"0,4",9,0,0,0,0,0,0,0
35,1,2,0,73687,4318,8,559,153,503,218,13,181,1,1627,3,9,9,22,"0,136363636",2,1,0,0,0,0,0,1
67,1,2,1,61074,4786,37,789,0,133,0,28,152,7,1102,11,5,8,31,"0,35483871",7,0,0,0,0,0,0,0
61,4,2,2,31686,4129,31,11,0,5,0,0,1,2,17,1,0,3,6,"0,166666667",6,0,0,0,0,0,0,0
53,1,2,1,80134,4510,40,1218,16,272,104,0,80,2,1690,5,3,6,16,"0,3125",6,1,0,0,1,1,0,1
72,1,2,1,75027,4641,74,925,64,179,133,12,77,2,1390,9,4,6,21,"0,428571429",5,0,0,0,0,0,0,0
37,4,2,0,67546,4772,90,864,134,768,150,38,172,1,2126,4,10,5,20,"0,2",3,0,0,0,0,0,0,0
56,3,1,1,65176,4713,57,960,28,183,220,70,70,4,1531,9,6,6,25,"0,36",6,0,0,0,0,0,0,0
50,3,0,1,31160,4391,59,16,3,25,6,1,13,2,64,2,0,3,7,"0,285714286",8,0,0,0,0,0,0,0
40,1,0,1,29938,4350,52,3,3,7,0,2,11,2,26,1,0,3,6,"0,166666667",6,0,0,0,0,0,0,0
51,1,3,0,102692,4555,5,168,148,444,32,172,148,1,1112,6,9,13,29,"0,206896552",2,1,1,0,1,1,0,1
67,2,1,0,26490,4750,92,45,47,52,21,20,25,2,210,3,1,5,11,"0,272727273",6,0,0,0,0,0,0,0
58,1,1,2,75702,4774,77,650,28,353,45,42,30,5,1148,4,6,11,26,"0,153846154",8,0,0,0,0,0,0,0
51,4,0,1,30899,4729,35,24,0,8,0,0,1,2,33,1,0,3,6,"0,166666667",6,0,0,0,0,0,0,0
64,4,1,1,63342,4726,48,918,21,118,13,10,21,3,1101,8,3,5,19,"0,421052632",6,0,0,0,1,0,0,0
61,1,0,1,45989,4720,97,138,33,87,28,24,12,4,322,3,2,7,16,"0,1875",3,0,0,0,0,0,0,0
61,1,0,2,18701,4495,95,12,4,2,10,6,10,4,44,2,0,4,10,"0,2",5,0,0,0,0,0,0,0
68,4,0,3,40737,4308,24,11,0,4,0,0,2,1,17,1,0,2,4,"0,25",8,0,0,0,0,0,0,0
46,1,3,1,15287,4732,60,1,2,8,4,3,13,2,31,1,1,2,6,"0,166666667",7,0,0,1,0,0,0,1
57,4,3,2,69674,4508,46,554,41,215,11,0,24,3,845,10,2,10,25,"0,4",5,0,0,0,0,0,0,0
55,3,2,1,44159,4117,85,167,2,62,24,13,7,4,275,4,1,6,15,"0,266666667",5,0,0,0,0,0,0,0
47,4,2,1,37717,4688,31,9,0,6,4,1,5,1,25,1,0,2,4,"0,25",9,0,0,0,0,0,0,0
73,3,1,2,43776,4616,9,177,2,71,3,2,20,6,275,5,2,4,17,"0,294117647",8,0,0,0,0,0,0,1
59,3,2,2,38179,4577,30,38,4,22,4,2,20,4,90,3,1,3,11,"0,272727273",7,0,0,0,0,0,0,0
62,1,2,0,80124,4108,47,483,84,398,205,84,241,1,1495,3,7,8,19,"0,157894737",1,0,0,1,0,0,0,0
55,4,2,2,38097,4727,70,77,2,35,0,1,69,4,184,3,2,2,11,"0,272727273",7,0,0,1,0,0,0,1
55,1,2,0,72940,4480,13,182,74,298,162,149,116,1,981,3,3,6,13,"0,230769231",1,0,0,0,0,0,0,0
55,1,1,1,22070,4373,11,10,7,19,8,2,21,2,67,2,2,2,8,"0,25",6,0,0,0,0,0,0,0
72,1,0,0,69267,4750,31,778,44,499,95,73,146,2,1635,3,4,5,14,"0,214285714",7,0,0,0,0,0,0,1
42,3,0,1,31788,4206,15,16,7,23,0,8,6,3,60,3,0,4,10,"0,3",5,0,0,0,0,0,1,0
50,4,1,1,61905,4250,2,167,0,43,6,2,13,2,231,4,2,4,12,"0,333333333",5,0,0,0,0,0,0,0
65,1,2,2,29315,4189,55,13,2,14,8,7,4,4,48,2,0,4,10,"0,2",6,0,0,0,0,0,0,0
62,1,3,2,33378,4613,38,33,6,40,3,7,10,3,99,2,0,4,9,"0,222222222",7,0,0,0,0,0,0,0
62,4,1,1,66313,4391,86,625,7,99,10,22,7,2,770,6,3,12,23,"0,260869565",4,0,0,0,0,0,0,0
69,1,0,0,60714,4633,56,216,162,224,101,92,162,2,957,7,4,10,23,"0,304347826",5,0,0,0,0,0,0,1
44,3,1,0,77882,4165,29,68,129,396,188,22,15,1,818,3,3,5,12,"0,25",1,0,0,0,0,0,0,0
39,4,0,0,69867,4558,30,196,0,512,33,130,54,1,925,3,5,8,17,"0,176470588",1,1,0,0,0,0,0,1
57,3,3,1,63841,4539,64,635,15,100,20,7,131,1,908,9,3,9,22,"0,409090909",6,0,0,0,0,0,0,0
44,0,2,1,24480,4608,46,4,19,9,28,25,17,3,102,3,0,4,10,"0,3",7,0,0,0,0,0,0,0
49,1,1,1,51369,4717,84,297,7,79,0,11,182,2,576,8,2,4,16,"0,5",8,0,0,0,0,0,0,0
79,1,1,0,37760,4772,20,84,5,38,150,12,28,2,317,4,1,6,13,"0,307692308",7,0,0,0,0,0,0,0
51,4,1,1,65640,4225,74,204,7,149,20,15,66,1,461,5,1,8,15,"0,333333333",2,0,0,0,0,0,0,0
50,3,2,2,44319,4178,18,26,0,8,0,0,3,2,37,2,0,3,7,"0,285714286",5,0,0,0,0,0,0,0
51,1,2,1,30631,4457,75,15,6,20,4,5,20,1,70,3,1,2,7,"0,428571429",7,0,0,0,0,0,0,0
73,1,1,0,75278,4621,17,304,98,230,150,74,74,1,930,6,3,13,23,"0,260869565",3,0,0,0,0,0,0,0
69,3,1,2,50898,4642,88,285,28,242,55,114,135,13,859,6,2,12,33,"0,181818182",5,0,0,0,0,0,0,0
59,1,4,0,79946,4153,19,395,183,565,166,141,28,1,1478,5,11,5,22,"0,227272727",3,0,0,0,0,0,0,0
76,3,3,0,35416,4486,62,248,3,81,4,3,51,3,390,7,1,5,16,"0,4375",8,0,0,0,0,0,0,0
41,2,1,0,32414,4465,11,20,6,5,0,9,12,1,52,1,0,3,5,"0,2",7,0,0,1,0,0,0,0
56,1,1,1,38361,4289,74,39,0,56,20,8,14,3,137,3,1,3,10,"0,3",7,0,0,0,0,0,0,0
45,1,2,0,82497,4711,32,777,129,573,216,21,203,1,1919,2,7,9,19,"0,105263158",4,0,0,0,0,1,0,0
54,1,1,2,16626,4270,76,8,3,22,21,1,13,3,68,3,0,3,9,"0,333333333",9,0,0,0,0,0,0,0
60,1,1,2,29672,4579,6,9,1,3,0,4,8,1,25,0,0,3,4,0,6,0,0,0,0,0,0,0
73,3,1,1,55951,4780,62,1241,0,80,0,13,40,3,1374,3,6,11,23,"0,130434783",8,0,1,0,1,0,0,0
37,2,3,1,35388,4584,20,6,4,7,4,3,8,1,32,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
39,3,1,1,42386,4637,43,65,4,16,0,4,11,1,100,3,0,3,7,"0,428571429",8,0,0,0,0,0,0,0
43,1,0,0,68627,4638,45,395,15,263,60,54,38,1,825,2,3,6,12,"0,166666667",1,0,0,0,0,0,0,0
60,4,3,1,57912,4209,34,801,0,80,0,0,35,5,916,8,3,12,28,"0,285714286",5,0,0,0,1,0,0,0
67,1,3,2,35246,4179,53,36,0,12,2,2,10,4,62,3,1,3,11,"0,272727273",5,0,0,0,0,0,0,0
69,2,1,1,58821,4365,44,513,14,154,19,0,28,1,728,9,2,9,21,"0,428571429",6,0,0,0,0,0,0,0
47,4,2,1,46377,4225,89,37,0,46,4,3,0,1,90,2,1,3,7,"0,285714286",4,0,0,0,0,0,0,0
37,1,0,1,39747,4182,43,80,15,93,20,13,52,3,273,5,1,4,13,"0,384615385",8,0,0,0,0,0,0,0
41,1,1,1,23976,4289,68,14,1,21,2,3,25,3,66,3,1,3,10,"0,3",7,0,0,0,0,0,0,0
64,3,2,0,80950,4563,44,525,147,112,219,147,63,1,1213,6,7,9,23,"0,260869565",2,1,0,0,0,0,0,0
59,1,4,0,27038,4754,64,1,26,25,17,23,15,1,107,3,0,3,7,"0,428571429",9,0,0,0,0,0,0,1
78,1,0,0,77457,4221,85,675,11,400,15,45,11,1,1157,2,5,10,18,"0,111111111",1,0,0,0,0,1,0,0
61,3,2,1,64100,4397,93,509,0,27,0,0,10,1,546,8,3,6,18,"0,444444444",7,0,0,0,1,0,0,0
33,3,1,0,42670,4533,12,154,2,46,20,4,15,1,241,4,2,4,11,"0,363636364",4,0,0,0,0,0,0,0
49,1,3,1,12571,4267,86,3,5,14,2,12,17,4,53,3,1,3,11,"0,272727273",6,0,0,0,0,0,0,0
58,1,2,3,22574,4349,28,25,0,8,2,0,2,2,37,2,0,3,7,"0,285714286",7,0,0,0,0,0,0,0
49,3,0,0,70893,4613,42,768,44,561,77,44,14,1,1508,6,6,10,23,"0,260869565",3,0,0,0,0,0,0,0
59,1,2,2,54198,4299,13,185,0,28,3,2,17,6,235,3,1,6,16,"0,1875",4,0,0,0,0,0,0,0
69,3,1,2,28839,4215,86,24,0,7,0,0,1,2,32,2,0,3,7,"0,285714286",5,0,0,0,0,0,0,0
53,1,2,2,40321,4440,59,44,4,21,6,0,27,2,102,3,0,3,8,"0,375",7,0,0,0,0,0,0,0
40,1,0,1,66503,4789,30,91,64,128,65,3,50,2,401,4,3,6,15,"0,266666667",3,0,0,0,0,0,0,0
74,1,2,2,30833,4453,33,11,0,7,3,1,6,2,28,1,0,3,6,"0,166666667",5,0,0,0,0,0,0,0
54,1,2,1,64795,4633,23,412,5,119,38,29,77,3,680,3,3,12,21,"0,142857143",2,0,0,0,0,0,0,0
51,1,2,1,34421,4468,81,3,3,7,6,2,9,1,30,1,0,2,4,"0,25",7,0,0,0,0,0,0,0
60,4,3,2,47025,4245,6,16,0,3,0,0,1,1,20,1,0,2,4,"0,25",7,0,0,0,0,0,0,0
64,4,3,1,64325,4612,41,731,60,353,78,12,73,5,1307,10,3,5,23,"0,434782609",7,0,0,0,0,0,0,0
72,1,0,1,40464,4639,78,424,17,118,7,23,41,6,630,8,2,8,24,"0,333333333",8,0,0,0,0,0,0,0
68,1,2,0,62187,4464,49,792,0,275,45,45,126,1,1283,4,8,5,18,"0,222222222",3,0,0,0,0,0,0,0
49,4,3,1,14849,4467,39,21,2,28,3,2,9,3,65,2,0,4,9,"0,222222222",8,0,0,0,0,0,0,0
41,1,2,1,27255,4339,3,22,1,11,0,1,2,1,37,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
75,4,2,3,54432,4521,37,33,0,5,0,0,0,1,38,1,0,3,5,"0,2",4,0,0,0,0,0,0,0
39,4,0,1,29999,4606,22,68,7,59,10,5,11,4,160,3,1,4,12,"0,25",8,0,0,0,0,0,0,0
42,1,0,1,24072,4544,79,9,1,6,3,0,4,1,23,1,0,2,4,"0,25",8,0,0,0,0,0,0,0
36,4,0,0,33996,4396,46,40,2,15,8,0,6,1,71,1,1,3,6,"0,166666667",4,0,0,0,0,0,0,0
69,4,2,1,66334,4557,82,909,11,218,0,0,23,2,1161,9,3,5,19,"0,473684211",5,0,0,0,0,0,0,1
54,3,2,1,35178,4640,10,23,1,13,2,2,18,1,59,1,1,2,5,"0,2",7,0,0,1,0,0,0,1
42,1,1,1,22010,4469,51,11,2,9,3,0,8,2,33,2,0,3,7,"0,285714286",8,0,0,0,0,0,0,0
65,1,3,2,62204,4760,38,317,46,247,151,46,139,1,946,4,5,12,22,"0,181818182",3,0,0,0,0,0,0,0
57,1,3,0,75693,4675,10,797,153,293,72,97,30,1,1442,11,4,6,22,"0,5",4,1,0,0,1,1,0,1
53,1,2,1,30675,4699,14,10,2,16,11,2,21,1,62,1,0,3,5,"0,2",8,0,0,0,0,0,0,0
60,1,1,0,83003,4588,18,856,61,570,40,25,122,1,1674,7,6,8,22,"0,318181818",3,0,0,0,0,1,0,1
126,4,1,0,83532,4381,36,755,144,562,104,64,224,1,1853,4,6,4,15,"0,266666667",1,0,0,0,0,1,0,0
37,1,0,0,68655,4793,95,456,19,832,75,118,38,1,1538,4,5,11,21,"0,19047619",3,0,0,0,0,0,0,0
39,1,3,0,41411,4309,11,37,32,38,11,3,18,1,139,2,1,4,8,"0,25",6,0,0,0,0,0,0,0
56,4,2,1,55212,4688,65,1103,0,45,0,0,34,3,1182,4,2,11,20,"0,2",8,0,1,0,1,0,0,0
75,4,1,1,59292,4486,71,378,14,68,19,14,14,2,507,3,5,8,18,"0,166666667",3,0,0,0,0,0,0,0
52,0,1,1,27190,4423,13,1,6,7,0,1,3,1,18,1,0,2,4,"0,25",8,0,0,1,0,0,0,1
73,1,3,0,82623,4336,58,204,34,204,172,153,173,1,940,2,9,4,16,"0,125",1,0,0,0,0,0,0,0
60,1,2,2,44300,4476,65,30,0,9,0,0,3,2,42,1,0,3,6,"0,166666667",6,0,0,0,0,0,0,0
55,1,3,0,84835,4118,0,189,104,379,111,189,218,1,1190,4,4,6,15,"0,266666667",1,0,0,0,0,0,0,1
54,1,4,2,30372,4656,33,15,0,12,7,3,7,3,44,2,0,3,8,"0,25",7,0,0,0,0,0,0,0
49,3,2,1,33181,4282,90,9,0,3,0,0,4,1,16,1,0,2,4,"0,25",6,0,0,1,0,0,0,0
68,1,2,1,71113,4299,95,495,33,255,11,33,8,4,835,6,7,9,26,"0,230769231",4,0,0,0,0,0,0,0
39,1,2,1,71952,4640,93,656,80,455,52,107,93,2,1443,8,4,8,22,"0,363636364",4,0,0,1,0,1,0,0
59,4,0,0,69759,4349,38,452,20,514,13,30,0,3,1029,4,6,5,18,"0,222222222",3,0,0,0,0,0,0,1
51,1,2,0,72099,4715,18,546,91,410,119,0,22,1,1188,3,4,10,18,"0,166666667",1,0,0,0,0,0,0,0
49,4,0,1,60000,4659,57,1048,0,217,0,0,12,5,1277,11,3,5,24,"0,458333333",6,0,0,0,0,0,0,0
47,1,0,2,38643,4317,45,22,2,14,0,1,10,2,49,2,0,3,7,"0,285714286",7,0,0,0,0,0,1,0
70,1,2,1,50737,4519,61,78,0,11,0,0,10,1,99,2,0,4,7,"0,285714286",6,0,0,0,1,0,0,0
56,4,2,0,68462,4669,6,561,64,785,84,128,48,1,1670,3,3,8,15,"0,2",1,0,0,0,0,0,0,0
82,3,2,0,65073,4418,65,629,17,177,69,0,8,1,900,5,3,5,14,"0,357142857",2,0,0,0,0,0,1,0
77,4,1,2,46681,4369,52,269,15,69,15,19,38,2,425,4,6,4,16,"0,25",5,0,0,0,0,0,0,0
68,1,2,0,78618,4744,87,736,163,818,212,163,61,1,2153,4,7,10,22,"0,181818182",2,0,0,0,1,0,0,0
56,4,4,1,62187,4204,38,512,0,83,0,0,41,3,636,6,2,10,21,"0,285714286",4,0,0,0,0,0,0,0
47,1,2,2,28442,4230,53,19,3,10,11,8,6,3,57,2,1,4,10,"0,2",4,0,0,0,0,0,0,0
47,4,2,1,37717,4688,31,9,0,6,4,1,5,1,25,1,0,2,4,"0,25",9,0,0,0,0,0,0,0
58,1,2,2,51479,4653,67,247,8,160,6,8,65,7,494,6,3,6,22,"0,272727273",7,0,0,0,0,0,0,0
56,1,0,1,54803,4782,65,404,0,92,28,27,142,2,693,6,2,9,19,"0,315789474",4,0,0,0,0,0,0,0
65,1,2,0,79530,4513,64,333,0,815,129,42,29,1,1348,4,10,11,26,"0,153846154",2,0,0,0,0,0,0,0
49,1,3,1,31615,4575,82,2,3,20,6,11,9,2,51,2,0,3,7,"0,285714286",7,0,0,0,0,0,0,0
63,1,1,0,72025,4694,27,833,33,549,151,133,233,1,1932,4,3,8,16,"0,25",3,0,0,0,0,0,0,0
50,4,0,1,52614,4680,63,789,0,142,12,9,38,2,990,2,4,8,16,"0,125",8,0,0,0,0,0,0,0
41,2,2,1,35684,4173,66,10,4,7,0,6,3,1,30,1,0,3,5,"0,2",6,0,0,0,0,0,0,0
50,1,2,2,48178,4714,69,159,4,45,6,2,38,6,254,5,1,4,16,"0,3125",8,0,0,0,0,0,0,0
55,3,0,1,29548,4409,52,7,1,6,3,1,11,1,29,1,1,2,5,"0,2",4,0,0,1,0,0,0,0
59,1,0,1,63810,4700,45,977,12,253,16,12,101,4,1371,4,3,12,23,"0,173913043",8,0,0,0,1,0,0,0
53,4,0,2,38578,4477,2,38,4,22,3,3,3,3,73,3,0,3,9,"0,333333333",8,0,0,0,0,0,0,1
50,3,0,2,46098,4785,86,57,0,27,0,0,36,4,120,3,2,2,11,"0,272727273",8,0,0,0,0,0,0,0
55,1,0,0,22585,4573,23,3,9,15,13,2,39,1,81,1,1,2,5,"0,2",9,0,0,1,0,0,0,1
36,1,0,1,30279,4651,13,10,4,14,4,4,1,1,37,1,0,3,5,"0,2",8,0,0,0,0,0,0,0
64,4,1,1,66426,4375,14,1043,24,97,32,24,157,2,1377,3,5,10,20,"0,15",6,0,0,0,0,0,0,0
56,1,0,1,30822,4485,92,3,9,13,2,12,12,1,51,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
56,4,2,2,33581,4642,38,11,0,5,0,0,1,1,17,1,0,2,4,"0,25",8,0,0,0,0,0,0,0
40,1,2,1,19986,4332,74,3,6,5,0,2,6,1,22,0,0,3,4,0,7,0,0,0,0,0,0,0
71,1,4,0,27421,4669,14,43,12,96,78,40,55,3,324,4,1,6,14,"0,285714286",7,0,0,0,0,0,0,0
52,2,2,3,35688,4781,94,73,3,90,12,1,32,7,211,4,1,4,16,"0,25",8,0,0,0,0,0,0,0
44,3,0,1,36143,4196,33,12,0,1,0,0,6,1,19,0,1,2,4,0,3,0,0,0,0,0,0,0
54,1,0,1,10245,4515,32,4,7,7,6,4,13,3,41,1,2,2,8,"0,125",5,0,0,0,0,0,0,0
57,3,1,1,43795,4361,11,314,11,53,4,3,107,3,492,7,3,4,17,"0,411764706",7,0,0,0,1,0,0,1
65,1,1,1,63381,4737,78,571,50,142,33,50,159,4,1005,4,5,13,26,"0,153846154",2,0,0,0,0,0,0,0
76,1,1,1,38823,4773,56,70,0,11,2,8,23,1,114,2,1,3,7,"0,285714286",6,0,0,0,0,0,0,0
57,4,3,2,83664,4522,57,866,21,151,28,21,86,3,1173,2,2,12,19,"0,105263158",5,0,0,0,0,0,0,0
46,1,1,0,90300,4282,7,594,134,786,33,134,57,0,1738,5,6,8,19,"0,263157895",1,0,0,0,0,1,0,0
46,3,1,1,62499,4307,0,140,4,61,0,13,4,2,222,3,1,6,12,"0,25",4,0,0,0,0,0,0,0
32,1,0,0,74293,4161,66,375,152,335,93,91,81,1,1127,5,4,6,16,"0,3125",2,0,0,0,0,0,0,0
79,4,2,0,51012,4542,86,102,9,63,2,9,24,1,209,4,1,4,10,"0,4",6,0,0,0,0,0,0,0
57,3,2,1,70777,4229,80,554,35,113,0,7,78,3,787,5,3,12,23,"0,217391304",3,0,0,0,0,0,0,0
34,4,1,0,68682,4371,56,919,0,505,99,30,45,1,1598,4,9,10,24,"0,166666667",2,0,0,0,0,0,0,0
54,1,2,2,43824,4757,18,96,1,42,12,3,32,4,186,3,1,4,12,"0,25",8,0,0,0,0,0,0,0
41,1,1,1,15345,4772,51,5,2,16,3,2,19,2,47,1,1,2,6,"0,166666667",8,0,0,0,0,0,0,1
38,1,0,1,23442,4657,71,2,0,6,8,6,5,1,27,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
45,2,1,1,14515,4702,71,6,4,9,6,36,35,4,96,2,2,3,11,"0,181818182",7,0,0,0,0,0,0,1
69,2,3,2,31395,4568,80,23,1,25,0,8,7,4,64,2,1,3,10,"0,2",6,0,0,0,0,0,0,0
60,1,1,0,75276,4745,2,610,105,125,137,42,21,1,1040,9,4,9,23,"0,391304348",5,0,0,0,0,0,0,0
51,1,0,2,42373,4423,83,67,5,61,3,8,19,5,163,2,1,5,13,"0,153846154",5,0,0,0,0,0,0,0
65,1,1,0,30507,4580,29,65,36,74,38,20,110,1,343,5,1,4,11,"0,454545455",7,0,0,0,0,0,0,0
70,4,0,3,55521,4355,11,416,0,26,0,0,4,9,446,6,3,6,24,"0,25",7,0,0,0,1,0,0,1
60,1,2,2,48006,4125,55,23,0,11,3,2,2,1,41,1,0,3,5,"0,2",6,0,0,0,0,0,0,0
53,4,0,1,27213,4773,19,19,3,26,10,9,3,3,70,2,0,4,9,"0,222222222",8,0,0,0,0,0,0,1
54,4,3,2,65808,4135,1,155,7,80,13,7,10,3,272,5,1,5,14,"0,357142857",6,0,0,0,0,0,0,0
51,4,1,1,30351,4493,19,14,0,24,3,3,2,1,46,3,0,2,6,"0,5",9,0,0,0,0,0,0,0
62,1,2,2,50437,4725,28,370,9,92,6,9,4,3,490,7,1,8,19,"0,368421053",7,0,0,0,0,0,0,0
43,2,0,1,23616,4694,76,4,22,11,3,7,32,2,79,3,0,3,8,"0,375",8,0,0,0,0,0,0,1
49,1,2,1,53858,4702,50,407,53,221,58,150,26,4,915,4,3,6,17,"0,235294118",4,0,0,0,0,0,0,0
70,4,2,1,66465,4561,1,1200,0,204,38,29,14,3,1485,11,9,12,35,"0,314285714",6,1,0,0,0,0,0,0
38,1,0,1,46923,4781,90,85,44,54,102,78,6,3,369,5,1,7,16,"0,3125",7,0,0,0,0,0,0,0
63,1,1,1,75072,4627,83,583,34,309,0,22,125,2,1073,5,4,8,19,"0,263157895",3,0,0,0,0,0,0,0
82,4,2,0,75865,4195,73,483,0,591,156,0,12,1,1242,3,5,10,19,"0,157894737",1,0,0,0,0,0,0,0
50,2,1,1,19789,4326,24,2,5,9,28,6,28,3,78,2,1,3,9,"0,222222222",5,0,0,1,0,0,0,0
31,1,1,0,80134,4240,11,966,26,282,52,26,26,1,1378,2,7,11,21,"0,095238095",5,1,1,0,1,1,0,0
44,1,0,0,91065,4597,33,822,114,108,179,137,114,1,1474,7,9,9,26,"0,269230769",3,1,0,0,0,1,0,1
54,3,2,2,49505,4586,4,604,0,100,19,0,28,9,751,10,2,8,29,"0,344827586",8,0,0,0,0,0,0,0
52,4,2,1,37401,4159,14,19,3,19,3,1,3,2,48,2,0,3,7,"0,285714286",7,0,0,0,0,0,0,0
42,1,2,1,30096,4143,30,5,3,11,12,5,9,1,45,2,0,3,6,"0,333333333",6,0,0,0,0,0,0,0
43,3,1,1,18492,4129,75,2,2,2,2,1,1,1,10,1,0,2,4,"0,25",8,0,0,0,0,0,0,0
51,3,2,0,82584,4495,26,1076,68,103,29,91,68,1,1435,3,4,8,16,"0,1875",1,0,0,0,1,1,0,1
84,4,2,0,93027,4547,77,1285,42,716,55,0,21,0,2119,7,10,5,22,"0,318181818",2,0,0,0,0,1,0,0
72,1,2,3,48686,4312,8,10,0,7,2,0,1,1,20,1,0,2,4,"0,25",8,0,0,0,0,0,0,0
39,1,2,0,92910,4171,42,551,137,792,179,103,33,1,1795,6,7,13,27,"0,222222222",1,1,0,0,1,1,0,0
36,1,2,1,75433,4190,28,800,0,297,0,34,57,2,1188,2,5,10,19,"0,105263158",6,1,0,0,1,0,0,0
36,2,1,1,10404,4161,52,2,2,11,10,6,12,2,43,1,0,4,7,"0,142857143",5,0,0,0,0,0,0,0
57,1,2,1,61314,4535,1,378,0,189,97,172,172,2,1008,5,5,12,24,"0,208333333",3,0,0,0,0,0,0,0
64,4,0,0,84865,4521,1,1248,16,349,43,16,16,1,1688,2,4,9,16,"0,125",4,1,1,0,1,1,0,1
36,1,2,1,42387,4713,42,235,0,235,19,4,191,5,684,8,1,7,21,"0,380952381",8,0,0,0,0,0,0,0
58,2,1,2,67309,4627,76,515,47,181,149,95,95,15,1082,9,6,9,39,"0,230769231",7,0,0,0,0,0,0,0
61,1,2,1,75236,4321,27,438,66,400,12,38,114,1,1068,8,3,13,25,"0,32",4,0,0,0,0,0,0,0
55,1,0,1,30015,4252,28,25,0,22,2,3,5,2,57,1,0,4,7,"0,142857143",5,0,0,0,0,0,0,0
69,3,1,1,50943,4478,49,31,0,7,2,0,6,1,46,1,0,3,5,"0,2",5,0,0,0,0,0,0,0
59,1,3,1,67272,4295,12,357,35,271,28,28,14,3,733,6,2,12,23,"0,260869565",5,0,0,0,0,0,0,0
76,3,4,1,51529,4400,14,400,4,35,6,0,22,2,467,9,1,5,17,"0,529411765",8,0,0,0,0,0,0,0
54,4,2,1,32011,4416,89,99,0,15,2,1,5,3,122,2,1,4,10,"0,2",7,0,0,0,0,0,0,0
39,2,2,1,7500,4612,96,1,11,5,4,6,9,2,36,2,0,3,7,"0,285714286",8,0,0,0,0,0,0,0
36,1,2,1,28691,4465,56,5,4,13,8,0,4,1,34,1,0,3,5,"0,2",8,0,0,0,0,0,0,0
77,4,2,1,56223,4296,72,77,28,31,16,0,4,2,156,2,1,5,10,"0,2",4,0,0,0,0,0,0,0
79,1,2,0,18100,4432,14,3,1,2,4,3,1,1,14,0,0,3,4,0,5,0,0,0,0,0,0,0
36,1,0,1,30279,4651,13,10,4,14,4,4,1,1,37,1,0,3,5,"0,2",8,0,0,0,0,0,0,0
51,2,2,0,20130,4209,99,0,6,3,7,6,12,1,34,1,0,3,5,"0,2",8,0,0,0,0,0,0,0
66,1,3,0,23295,4456,72,0,0,1,2,12,5,1,20,1,0,2,4,"0,25",8,0,0,0,0,0,0,0
53,3,3,1,42618,4368,92,76,14,74,13,5,10,2,192,5,0,4,11,"0,454545455",8,0,0,0,0,0,0,0
61,1,0,0,81246,4287,87,398,190,537,61,156,37,1,1379,4,5,7,17,"0,235294118",1,1,0,1,0,0,0,0
49,1,2,1,24027,4490,7,14,7,11,11,0,5,2,48,2,0,3,7,"0,285714286",8,0,0,0,0,0,0,0
72,4,2,1,55707,4294,91,208,7,82,30,66,35,2,428,3,2,9,16,"0,1875",3,0,0,0,0,0,0,0
70,1,0,1,57959,4528,71,430,16,322,43,24,33,5,868,4,7,11,27,"0,148148148",3,0,0,0,0,0,0,0
56,1,2,1,56796,4603,24,656,38,161,62,47,37,3,1001,8,9,7,27,"0,296296296",7,0,0,0,0,0,0,0
